0,1268933.375000,1259030.375000,1600.800049,10024.500000,1036,23857009,
1,12424.099609,1890.300049,1550.000000,10666.700195,1129,30510511,
2,12533.599609,1951.800049,1631.199951,10697.799805,1127,30114233,
3,12217.900391,1880.500000,1551.599976,10460.700195,1181,30145273,
4,11877.599609,1890.000000,1561.500000,10108.000000,1145,29798180,
5,12089.799805,1967.900024,1580.300049,10247.200195,1156,29786980,
6,12339.200195,1902.400024,1550.199951,10566.200195,1157,29609807,
7,11620.900391,1847.500000,1521.300049,9892.099609,1134,29726799,
8,11783.700195,1956.699951,1606.400024,9964.799805,1132,30077945,
9,12343.099609,1905.400024,1574.199951,10550.799805,1127,30052905,
10,11700.299805,1811.000000,1496.000000,10005.400391,1126,30108153,
11,11668.200195,1927.400024,1585.900024,9870.500000,1127,28725391,
12,11774.700195,1879.500000,1502.300049,10035.400391,1119,28716175,
13,11356.700195,1809.400024,1490.099976,9660.299805,1127,28717071,
14,11320.299805,1877.599976,1534.199951,9557.400391,1130,28709135,
15,11650.000000,1818.900024,1495.900024,9943.500000,1154,28701711,
16,11418.900391,1826.699951,1495.500000,9721.299805,1159,28735071,
17,11261.900391,1860.400024,1515.599976,9533.900391,1172,28655263,
18,11917.000000,1903.000000,1533.900024,10146.599609,1174,28720863,
19,11485.000000,1870.199951,1521.400024,9742.400391,1182,28640202,
20,11441.700195,1977.199951,1649.900024,9588.799805,1211,28719434,
21,11688.299805,1838.599976,1474.300049,9972.900391,1233,28897546,
22,11252.400391,1850.800049,1513.000000,9521.599609,1194,28865866,
23,11467.700195,1899.099976,1586.699951,9680.400391,1187,28867530,
24,11373.900391,1815.500000,1495.199951,9682.400391,1199,28889482,
25,11203.799805,1939.599976,1602.500000,9381.000000,1198,29080682,
26,11481.400391,1881.599976,1547.800049,9722.200195,1191,29074218,
27,11371.200195,1885.099976,1543.599976,9612.299805,1187,29010986,
28,11386.700195,1788.800049,1441.900024,9721.099609,1200,29096554,
29,11333.400391,1897.699951,1536.900024,9573.799805,1205,29072730,
30,11139.400391,1827.800049,1489.599976,9431.299805,1204,29228079,
31,11201.200195,1916.900024,1602.500000,9394.700195,1186,27750335,
32,11263.299805,1895.900024,1568.199951,9491.000000,1187,27748927,
33,10815.900391,1711.099976,1397.500000,9228.400391,1195,29034671,
34,11290.599609,1913.300049,1585.500000,9496.900391,1203,28953711,
35,11568.500000,1845.199951,1521.800049,9839.599609,1213,30275023,
36,11258.599609,1963.599976,1585.000000,9425.200195,1199,30282831,
37,11669.599609,1993.699951,1632.300049,9816.299805,1192,30307151,
38,11352.700195,1919.199951,1571.099976,9568.400391,1177,28686858,
39,11380.000000,1968.300049,1649.500000,9525.299805,1197,28721546,
40,11765.200195,1922.400024,1571.199951,9971.200195,1222,28681226,
41,11402.000000,1870.099976,1545.900024,9647.400391,1244,28496421,
42,11317.799805,1930.199951,1597.500000,9504.500000,1245,28488357,
43,11551.799805,1982.500000,1616.599976,9684.099609,1247,28478629,
44,10930.400391,1925.199951,1577.400024,9141.799805,1245,28465493,
45,11529.500000,2021.099976,1661.199951,9641.900391,1225,28396581,
46,11671.900391,2067.000000,1695.000000,9715.599609,1248,28765109,
47,11236.599609,1895.400024,1597.699951,9441.700195,1244,28743413,
48,11259.900391,1975.400024,1623.199951,9399.000000,1266,28856565,
49,11454.200195,2003.300049,1640.199951,9593.599609,1266,28879285,
50,10934.400391,1938.300049,1589.099976,9115.599609,1238,27411211,
51,11290.099609,1887.500000,1545.000000,9533.200195,1243,27396283,
52,10828.299805,1938.199951,1609.599976,9011.400391,1241,28927978,
53,11175.200195,2019.199951,1686.000000,9285.900391,1254,29018090,
54,11433.700195,2072.100098,1666.199951,9489.099609,1260,28869397,
55,10940.200195,1897.099976,1555.099976,9168.500000,1258,28890133,
56,11348.000000,2011.699951,1653.500000,9461.400391,1267,30270447,
57,11205.000000,2038.000000,1658.199951,9299.400391,1284,28852293,
58,11198.400391,2102.399902,1804.000000,9208.299805,1294,27418469,
59,11462.400391,2125.899902,1743.099976,9447.599609,1282,27402661,
60,11094.799805,1974.900024,1623.199951,9257.000000,1288,28893786,
61,11203.299805,1973.300049,1637.900024,9357.000000,1277,29110319,
62,11241.200195,2046.599976,1715.199951,9321.900391,1276,29148655,
63,11186.599609,2039.699951,1690.599976,9272.900391,1291,29160047,
64,11065.200195,2031.800049,1676.199951,9163.799805,1274,27548175,
65,11072.500000,1980.599976,1635.900024,9208.200195,1294,27639375,
66,11325.900391,1999.400024,1666.000000,9448.400391,1299,27666575,
67,11154.400391,1988.400024,1664.300049,9293.200195,1301,27836580,
68,11296.200195,2026.599976,1694.099976,9398.500000,1289,27765028,
69,11255.799805,2040.500000,1679.500000,9347.400391,1295,27779876,
70,11155.099609,1958.699951,1598.199951,9333.000000,1270,27771492,
71,10888.599609,1937.699951,1585.699951,9073.799805,1274,27801700,
72,10941.099609,1961.400024,1628.099976,9107.799805,1281,27526650,
73,10899.099609,2008.099976,1658.500000,9023.299805,1280,27424058,
74,11068.099609,2110.000000,1764.099976,9083.700195,1294,27461898,
75,11084.500000,2061.100098,1689.500000,9145.500000,1288,27438346,
76,11019.200195,1971.599976,1651.599976,9170.200195,1298,27555738,
77,11171.799805,2143.000000,1778.199951,9176.700195,1291,27322010,
78,10956.299805,2017.500000,1686.099976,9054.799805,1287,27277898,
79,10854.400391,2029.900024,1676.400024,8952.200195,1273,26929061,
80,10850.000000,2040.699951,1672.500000,8948.200195,1293,27008757,
81,10923.500000,2082.800049,1726.699951,8951.900391,1273,27037061,
82,10826.299805,2081.800049,1745.199951,8857.900391,1283,27216213,
83,10781.400391,2082.600098,1695.699951,8826.799805,1301,27378602,
84,10809.299805,2008.300049,1672.300049,8939.099609,1308,27393066,
85,10776.200195,2092.300049,1772.099976,8801.599609,1284,27357866,
86,10913.000000,2092.100098,1722.199951,8948.500000,1267,27342442,
87,10749.900391,1957.199951,1634.199951,8918.200195,1292,27482410,
88,10728.400391,2078.399902,1723.400024,8791.299805,1274,27370602,
89,10909.200195,2083.399902,1752.599976,8947.299805,1305,27181333,
90,10929.500000,2003.900024,1649.500000,9056.099609,1301,27185445,
91,10911.400391,2042.800049,1686.500000,9006.700195,1293,27233189,
92,10913.900391,2072.899902,1688.900024,8977.500000,1294,27463077,
