frameindex,frametime,cputime,culltime,gputime,draws,tris,
87,12868.900391,2138.000000,1644.599976,10918.500000,1292,27482410,
88,12860.400391,2189.899902,1713.099976,10849.900391,1274,27370602,
89,12816.000000,2249.699951,1754.099976,10739.299805,1305,27181333,
90,12967.799805,2244.399902,1764.900024,10910.799805,1301,27185445,
91,13123.599609,2160.399902,1619.400024,11169.599609,1293,27233189,
92,13262.200195,2124.100098,1664.000000,11307.900391,1294,27463077,
93,12895.599609,2222.600098,1723.099976,10842.799805,1278,27466725,
94,13085.500000,2259.000000,1720.400024,10987.299805,1279,27592885,
95,13081.900391,2142.500000,1665.199951,11109.700195,1266,27750901,
96,13060.099609,2147.800049,1703.599976,11081.799805,1269,27676277,
97,12850.700195,2277.100098,1807.800049,10729.400391,1270,27659445,
98,13035.000000,2260.399902,1794.199951,10938.200195,1268,27823946,
99,12885.400391,2248.899902,1734.400024,10835.900391,1274,27651210,
100,12820.599609,2194.399902,1693.900024,10820.099609,1268,27636490,
101,13059.700195,2218.000000,1717.900024,11024.000000,1269,27647690,
102,13038.000000,2117.100098,1647.300049,11095.099609,1273,27661258,
103,13060.700195,2243.199951,1747.699951,11008.000000,1286,27767434,
104,13035.099609,2236.199951,1713.199951,10976.400391,1268,27525621,
105,12940.200195,2212.500000,1705.300049,10913.000000,1257,27501685,
106,12840.099609,2120.699951,1666.400024,10883.500000,1247,27501557,
107,12519.799805,2146.199951,1665.900024,10546.900391,1253,27389221,
108,12821.400391,2223.399902,1751.300049,10774.200195,1264,27546042,
109,12914.400391,2133.699951,1679.099976,10948.500000,1259,27576250,
110,13044.700195,2290.600098,1803.599976,10926.900391,1255,27550714,
111,13179.200195,2240.500000,1755.199951,11133.700195,1258,27410298,
112,12776.799805,2225.699951,1685.300049,10749.799805,1244,27420474,
113,12618.500000,2114.300049,1618.300049,10718.700195,1238,27379770,
114,12656.500000,2103.000000,1641.800049,10711.200195,1258,27445898,
115,12597.400391,2188.800049,1742.900024,10571.500000,1251,28849876,
116,12732.400391,2287.300049,1781.099976,10628.599609,1252,28944788,
117,12890.500000,2178.100098,1684.800049,10879.200195,1250,28917055,
118,13127.000000,2242.199951,1759.500000,11057.500000,1248,28912895,
119,12988.599609,2188.000000,1719.500000,10973.500000,1248,28782015,
120,12628.200195,2131.100098,1681.500000,10653.400391,1232,25972213,
121,12597.799805,2182.800049,1685.300049,10593.500000,1250,25921205,
122,12891.700195,2182.699951,1694.199951,10869.599609,1248,26066805,
123,12733.299805,2185.000000,1705.199951,10726.599609,1250,26090037,
124,12707.500000,2139.100098,1642.099976,10720.400391,1259,25989493,
125,12363.000000,2125.399902,1649.599976,10405.400391,1239,25988213,
126,12711.799805,2231.399902,1732.300049,10658.500000,1247,25976373,
127,12910.900391,2312.000000,1737.099976,10796.099609,1229,26124597,
128,12874.299805,2206.000000,1737.199951,10838.799805,1240,27492389,
129,12731.099609,2123.500000,1624.500000,10778.799805,1238,27541173,
130,12661.099609,2132.100098,1647.199951,10707.599609,1231,28921317,
131,12316.099609,2168.699951,1694.000000,10321.200195,1227,28816997,
132,12755.700195,2209.300049,1717.099976,10727.700195,1235,29094266,
133,12728.299805,2140.800049,1628.300049,10776.299805,1237,27447797,
134,12701.400391,2204.500000,1689.900024,10698.500000,1238,27453109,
135,12759.000000,2203.199951,1677.900024,10725.900391,1232,27457909,
136,12564.099609,2101.399902,1635.099976,10623.900391,1236,27402293,
137,12619.700195,2162.899902,1657.400024,10631.099609,1232,27407029,
138,12409.700195,2115.899902,1653.800049,10471.400391,1220,26071461,
139,12534.000000,2135.899902,1662.699951,10578.200195,1231,25988197,
140,12542.400391,2093.100098,1619.300049,10615.700195,1226,24674309,
141,12306.799805,2048.699951,1591.900024,10435.400391,1236,24636725,
142,12454.599609,2075.300049,1596.599976,10556.200195,1219,24703413,
143,12624.900391,2057.000000,1613.500000,10736.400391,1211,24704181,
144,12408.400391,2039.599976,1588.800049,10532.599609,1217,24695349,
145,12484.700195,2158.500000,1663.699951,10491.000000,1227,24683509,
146,12599.900391,2215.899902,1693.199951,10552.599609,1238,24581301,
147,12409.599609,2126.699951,1624.199951,10483.900391,1238,24583781,
148,12237.799805,2067.600098,1603.099976,10332.099609,1240,24718442,
149,12168.799805,2130.899902,1660.500000,10204.500000,1252,24724010,
150,12310.099609,2174.899902,1665.099976,10322.000000,1239,24788650,
151,12300.000000,2135.000000,1676.400024,10329.599609,1229,26094154,
152,12459.900391,2136.399902,1606.699951,10525.900391,1247,26207946,
153,12174.299805,2071.399902,1578.900024,10285.799805,1237,26204618,
154,12383.799805,2166.899902,1648.099976,10403.799805,1233,26435039,
155,12517.900391,2138.500000,1632.800049,10556.900391,1239,26509087,
156,11940.700195,1947.300049,1497.400024,10149.599609,1246,26495071,
157,11976.700195,2085.899902,1603.300049,10069.200195,1244,26466399,
158,12235.500000,2127.300049,1617.599976,10295.299805,1238,26255743,
159,11971.200195,2098.000000,1626.099976,10057.299805,1229,26219823,
160,12211.900391,2063.199951,1561.599976,10339.400391,1244,26218095,
161,12090.400391,2121.600098,1628.099976,10136.099609,1240,26092447,
162,12316.900391,2073.699951,1596.599976,10420.099609,1216,26020959,
163,12205.200195,2039.900024,1472.099976,10336.799805,1238,25874777,
164,11865.900391,2036.000000,1522.800049,10014.700195,1241,25904601,
165,11963.700195,2000.500000,1533.500000,10139.400391,1242,25768132,
166,11932.599609,2032.900024,1568.699951,10062.799805,1233,25776580,
167,11797.900391,2050.699951,1541.800049,9948.900391,1245,25786756,
168,11758.799805,2102.899902,1583.699951,9836.000000,1248,25920580,
169,11967.799805,2113.399902,1613.900024,10047.799805,1245,25965524,
170,12217.400391,2126.899902,1635.699951,10264.000000,1255,25967508,
171,11883.900391,2026.099976,1518.000000,10037.299805,1265,25943060,
172,11709.099609,2008.000000,1534.099976,9873.900391,1265,25713215,
173,11900.900391,2086.899902,1574.599976,10001.900391,1239,25623615,
174,12087.099609,1910.099976,1438.300049,10357.000000,1260,25767103,
175,11580.200195,1969.900024,1509.900024,9786.799805,1260,25838847,
176,11586.299805,1892.900024,1420.199951,9866.000000,1248,25959956,
177,12058.000000,2064.699951,1568.000000,10179.500000,1258,25980308,
178,11483.700195,1888.400024,1431.500000,9759.000000,1256,27421252,
179,11427.200195,1971.300049,1502.099976,9624.599609,1250,27396228,
180,12049.599609,2038.099976,1540.000000,10187.000000,1244,27399684,
181,11685.200195,1890.099976,1451.300049,9945.799805,1236,27319876,
182,11362.299805,1898.400024,1478.400024,9605.099609,1240,27159023,
183,12209.799805,2175.300049,1677.800049,10205.799805,1236,27356735,
184,11921.599609,2150.399902,1617.800049,9952.299805,1224,25778015,
185,11531.000000,1997.300049,1538.099976,9697.500000,1213,24408389,
186,11725.599609,2067.100098,1598.099976,9831.400391,1216,24411397,
187,12102.599609,2017.900024,1540.699951,10252.700195,1236,24422213,
188,11281.400391,1973.900024,1499.000000,9487.599609,1223,24478341,
189,11606.799805,2059.899902,1583.900024,9709.799805,1231,24554053,
190,11970.200195,2071.500000,1554.099976,10081.599609,1213,24234843,
191,11811.000000,2183.300049,1670.599976,9818.700195,1198,24244507,
192,11315.400391,2162.300049,1697.300049,9318.599609,1212,24501296,
193,11901.299805,2093.800049,1557.199951,9975.500000,1224,24605936,
194,11475.599609,1988.699951,1523.000000,9654.500000,1220,24568112,
195,11263.000000,2068.399902,1625.500000,9342.200195,1238,24671088,
196,11745.099609,2052.699951,1563.599976,9870.500000,1249,24693488,
197,11543.200195,2042.800049,1538.699951,9688.400391,1261,24840389,
198,11220.700195,2051.300049,1543.900024,9343.400391,1268,24849797,
199,11806.400391,2140.399902,1625.000000,9840.000000,1226,23143766,
200,11465.299805,2083.600098,1612.500000,9563.099609,1229,23132054,
201,11527.900391,2127.300049,1651.099976,9583.099609,1226,23128854,
202,11969.700195,2173.300049,1710.199951,9972.700195,1224,24504758,
203,11524.299805,2039.599976,1572.699951,9671.599609,1226,24515510,
204,11239.900391,2067.300049,1602.800049,9346.700195,1223,24593206,
205,11842.200195,2061.300049,1607.699951,9954.200195,1239,24715398,
206,11491.000000,2053.100098,1607.500000,9591.099609,1221,24661574,
207,11308.200195,2048.800049,1561.500000,9428.500000,1244,24674054,
208,11947.000000,2161.399902,1675.800049,9949.200195,1230,24573190,
209,11459.500000,2000.000000,1518.000000,9646.500000,1233,24539142,
210,11568.500000,2088.500000,1624.599976,9638.400391,1231,24470342,
211,11752.099609,2120.000000,1656.199951,9793.299805,1223,24420790,
212,11584.599609,2088.500000,1638.599976,9654.500000,1200,22947206,
213,11376.500000,2128.199951,1658.500000,9424.200195,1187,22886262,
